codec	image	setting	bytes	bpp	psnr_db	ssim
c2d-ycocg	clic_06.png	ratio=8	1169223	3.0686	38.107	0.97728
c2d-ycocg	clic_06.png	ratio=12	777215	2.0398	34.074	0.95044
c2d-ycocg	clic_06.png	ratio=20	459393	1.2057	30.121	0.89550
c2d-ycocg	clic_06.png	ratio=30	303749	0.7972	27.873	0.83786
c2d-ycocg	clic_06.png	ratio=40	226723	0.5950	26.563	0.79054
c2d-ycocg	clic_06.png	ratio=50	179108	0.4701	25.622	0.74813
c2d-ycocg	clic_06.png	ratio=60	148775	0.3905	24.966	0.71362
c2d-ycocg	clic_06.png	ratio=80	111031	0.2914	24.033	0.65790
c2d-ycocg	clic_06.png	ratio=120	73510	0.1929	22.755	0.57587
c2di-ycocg	clic_06.png	ratio=2	4683004	12.2906	66.924	0.99992
c2di-ycocg	clic_06.png	ratio=3	3162681	8.3005	54.460	0.99869
c2di-ycocg	clic_06.png	ratio=5	1860034	4.8817	47.545	0.99408
c2di-ycocg	clic_06.png	ratio=8	1158173	3.0396	41.811	0.98127
c2di-ycocg	clic_06.png	ratio=12	760134	1.9950	37.255	0.95750
c2di-ycocg	clic_06.png	ratio=20	420294	1.1031	32.232	0.90216
c2di-ycocg	clic_06.png	ratio=30	278591	0.7312	29.661	0.85199
c2di-ycocg	clic_06.png	ratio=40	185356	0.4865	27.690	0.79723
c2di-ycocg	clic_06.png	ratio=50	140628	0.3691	26.600	0.75910
c2di-ycocg	clic_06.png	ratio=60	115736	0.3037	25.933	0.73211
c2di-ycocg	clic_06.png	ratio=80	76504	0.2008	24.727	0.67680
c2di-ycocg	clic_06.png	ratio=120	40725	0.1069	23.273	0.59616
c2di-ycocg+bp	clic_06.png	ratio=2	5580421	14.6459	117.742	1.00000
c2di-ycocg+bp	clic_06.png	ratio=3	3759509	9.8669	62.571	0.99979
c2di-ycocg+bp	clic_06.png	ratio=5	2192751	5.7549	51.328	0.99735
c2di-ycocg+bp	clic_06.png	ratio=8	1335729	3.5056	45.368	0.99073
c2di-ycocg+bp	clic_06.png	ratio=12	867968	2.2780	40.454	0.97589
c2di-ycocg+bp	clic_06.png	ratio=20	497114	1.3047	34.954	0.93734
c2di-ycocg+bp	clic_06.png	ratio=30	311364	0.8172	31.356	0.88727
c2di-ycocg+bp	clic_06.png	ratio=40	236668	0.6211	29.661	0.85199
c2di-ycocg+bp	clic_06.png	ratio=50	188561	0.4949	28.460	0.82039
c2di-ycocg+bp	clic_06.png	ratio=60	147142	0.3862	27.320	0.78480
c2di-ycocg+bp	clic_06.png	ratio=80	102477	0.2690	25.933	0.73211
c2di-ycocg+bp	clic_06.png	ratio=120	62804	0.1648	24.454	0.66289
c2di-ycocg+bp+lo	clic_06.png	ratio=2	5454141	14.3144	87.072	1.00000
c2di-ycocg+bp+lo	clic_06.png	ratio=3	3680060	9.6583	59.530	0.99973
c2di-ycocg+bp+lo	clic_06.png	ratio=5	2209680	5.7993	50.631	0.99739
c2di-ycocg+bp+lo	clic_06.png	ratio=8	1367517	3.5891	44.546	0.99080
c2di-ycocg+bp+lo	clic_06.png	ratio=12	891349	2.3394	39.456	0.97690
c2di-ycocg+bp+lo	clic_06.png	ratio=20	512910	1.3461	33.892	0.94118
c2di-ycocg+bp+lo	clic_06.png	ratio=30	328683	0.8626	30.622	0.89526
c2di-ycocg+bp+lo	clic_06.png	ratio=40	240571	0.6314	28.885	0.85823
c2di-ycocg+bp+lo	clic_06.png	ratio=50	184809	0.4850	27.659	0.82055
c2di-ycocg+bp+lo	clic_06.png	ratio=60	150074	0.3939	26.883	0.79386
c2di-ycocg+bp+lo	clic_06.png	ratio=80	105904	0.2779	25.780	0.74517
c2di-ycocg+bp+lo	clic_06.png	ratio=120	63915	0.1677	24.493	0.67748
jpeg	clic_06.png	q=95	1393638	3.6576	41.298	0.98718
jpeg	clic_06.png	q=85	794672	2.0856	35.570	0.96398
jpeg	clic_06.png	q=75	589399	1.5469	32.988	0.94439
jpeg	clic_06.png	q=60	442868	1.1623	30.955	0.92052
jpeg	clic_06.png	q=45	358676	0.9413	29.735	0.90014
jpeg	clic_06.png	q=30	273274	0.7172	28.389	0.87052
jpeg	clic_06.png	q=18	193666	0.5083	26.855	0.82378
jpeg	clic_06.png	q=10	128843	0.3381	25.111	0.75297
jpeg	clic_06.png	q=5	82088	0.2154	22.899	0.64813
jpeg2k	clic_06.png	r=2	3216104	8.4407	200.000	1.00000
jpeg2k	clic_06.png	r=4	2285642	5.9987	51.627	0.99789
jpeg2k	clic_06.png	r=8	1143086	3.0000	42.887	0.98506
jpeg2k	clic_06.png	r=16	571240	1.4992	36.390	0.95044
jpeg2k	clic_06.png	r=32	285777	0.7500	31.114	0.88104
jpeg2k	clic_06.png	r=64	142768	0.3747	27.519	0.79958
jpeg2k	clic_06.png	r=128	71397	0.1874	25.278	0.72558
jpegxl	clic_06.png	d=0.5	1221682	3.2063	41.527	0.99128
jpegxl	clic_06.png	d=1.0	810044	2.1260	38.033	0.97974
jpegxl	clic_06.png	d=1.5	610193	1.6015	35.647	0.96582
jpegxl	clic_06.png	d=2.5	404240	1.0609	32.482	0.93333
jpegxl	clic_06.png	d=4.0	263861	0.6925	29.761	0.88604
jpegxl	clic_06.png	d=6.0	176054	0.4621	27.979	0.83434
jpegxl	clic_06.png	d=9.0	117026	0.3071	26.374	0.77430
jpegxl	clic_06.png	d=14.0	71231	0.1869	24.843	0.69508
webp	clic_06.png	q=98	1351664	3.5475	44.107	0.99353
webp	clic_06.png	q=90	898300	2.3576	40.310	0.98484
webp	clic_06.png	q=80	560206	1.4703	36.380	0.96384
webp	clic_06.png	q=65	413144	1.0843	33.750	0.94137
webp	clic_06.png	q=50	348018	0.9134	32.491	0.92693
webp	clic_06.png	q=35	267198	0.7013	30.641	0.90140
webp	clic_06.png	q=25	217838	0.5717	29.409	0.87755
webp	clic_06.png	q=15	165102	0.4333	28.036	0.84025
webp	clic_06.png	q=8	122554	0.3216	26.885	0.79583
webp	clic_06.png	q=3	89838	0.2358	25.916	0.74720
avif	clic_06.png	q=85	830480	2.1796	40.646	0.98355
avif	clic_06.png	q=70	572760	1.5032	37.107	0.96826
avif	clic_06.png	q=55	334848	0.8788	32.573	0.93489
avif	clic_06.png	q=40	173606	0.4556	28.867	0.86850
avif	clic_06.png	q=30	110291	0.2895	27.054	0.81125
avif	clic_06.png	q=22	75804	0.1989	25.813	0.75888
avif	clic_06.png	q=15	52608	0.1381	24.836	0.70742
avif	clic_06.png	q=10	44157	0.1159	24.415	0.68590
avif	clic_06.png	q=5	32173	0.0844	23.670	0.64259
heic	clic_06.png	q=85	1852450	4.8618	44.871	0.99713
heic	clic_06.png	q=70	1220039	3.2020	43.021	0.99386
heic	clic_06.png	q=55	749379	1.9668	39.355	0.98252
heic	clic_06.png	q=40	357942	0.9394	33.818	0.94188
heic	clic_06.png	q=30	193752	0.5085	30.092	0.88243
heic	clic_06.png	q=22	103374	0.2713	27.342	0.80623
heic	clic_06.png	q=15	58332	0.1531	25.514	0.73093
heic	clic_06.png	q=10	31588	0.0829	24.018	0.64956
heic	clic_06.png	q=5	21910	0.0575	23.273	0.60393
vvc	clic_06.png	qp=18	886956	2.3278	39.649	0.98731
vvc	clic_06.png	qp=24	596015	1.5642	37.332	0.97545
vvc	clic_06.png	qp=30	325617	0.8546	33.453	0.94101
vvc	clic_06.png	qp=36	144951	0.3804	29.164	0.86301
vvc	clic_06.png	qp=42	56584	0.1485	25.867	0.74811
vvc	clic_06.png	qp=48	16208	0.0425	23.302	0.61009
vvc	clic_06.png	qp=54	6590	0.0173	21.945	0.53272
vvc	clic_06.png	qp=60	2584	0.0068	20.481	0.47101
c2d	clic_07.png	ratio=2	4717846	12.6146	46.959	0.99588
c2d	clic_07.png	ratio=3	3130314	8.3698	40.123	0.98506
